frame_name,label,class_id,x_center,y_center,width,height
frame_000124.jpg,drinking,0,0.328268,0.526621,0.195624,0.53253
frame_000125.jpg,drinking,0,0.327823,0.526275,0.195579,0.533221
frame_000126.jpg,drinking,0,0.327366,0.525919,0.195535,0.533933
frame_000127.jpg,drinking,0,0.326921,0.525573,0.19549,0.534625
frame_000128.jpg,drinking,0,0.32647,0.525217,0.195457,0.535336
frame_000129.jpg,drinking,0,0.326019,0.524872,0.195423,0.536028
frame_000130.jpg,drinking,0,0.325568,0.524526,0.195367,0.536719
frame_000131.jpg,drinking,0,0.325117,0.52417,0.195334,0.537431
frame_000132.jpg,drinking,0,0.324671,0.523824,0.19529,0.538123
frame_000133.jpg,drinking,0,0.32422,0.523468,0.195256,0.538834
frame_000134.jpg,drinking,0,0.323764,0.523123,0.195212,0.539526
frame_000135.jpg,drinking,0,0.323318,0.522767,0.195167,0.540237
frame_000136.jpg,drinking,0,0.322867,0.522421,0.195134,0.540929
frame_000137.jpg,drinking,0,0.322416,0.522065,0.195078,0.54164
frame_000138.jpg,drinking,0,0.321965,0.521719,0.195045,0.542332
frame_000139.jpg,drinking,0,0.321514,0.521374,0.195011,0.543024
frame_000140.jpg,drinking,0,0.321069,0.521018,0.194967,0.543735
frame_000141.jpg,drinking,0,0.320612,0.520672,0.194922,0.544427
frame_000142.jpg,drinking,0,0.320161,0.520316,0.194889,0.545138
frame_000143.jpg,drinking,0,0.319716,0.51997,0.194844,0.54583
frame_000144.jpg,drinking,0,0.319265,0.519615,0.194811,0.546542
frame_000145.jpg,drinking,0,0.318814,0.519269,0.194755,0.547233
frame_000146.jpg,drinking,0,0.318363,0.518913,0.194722,0.547945
frame_000147.jpg,drinking,0,0.317912,0.518567,0.194688,0.548636
frame_000148.jpg,drinking,0,0.317461,0.518221,0.194633,0.549328
frame_000149.jpg,drinking,0,0.31701,0.517866,0.194599,0.55004
frame_000150.jpg,drinking,0,0.316565,0.51752,0.194555,0.550731
frame_000151.jpg,drinking,0,0.316114,0.517164,0.194521,0.551443
frame_000152.jpg,drinking,0,0.315657,0.516818,0.194477,0.552134
frame_000153.jpg,drinking,0,0.315212,0.516462,0.194432,0.552846
frame_000154.jpg,drinking,0,0.314761,0.516117,0.194399,0.553538
frame_000155.jpg,drinking,0,0.314315,0.515761,0.194354,0.554249
frame_000156.jpg,drinking,0,0.313859,0.515415,0.19431,0.554941
frame_000157.jpg,drinking,0,0.313408,0.515069,0.194276,0.555632
frame_000158.jpg,drinking,0,0.312962,0.514713,0.194232,0.556344
frame_000159.jpg,drinking,0,0.312511,0.514368,0.194198,0.557036
frame_000160.jpg,drinking,0,0.31206,0.514012,0.194143,0.557747
frame_000161.jpg,drinking,0,0.311609,0.513666,0.194109,0.558439
frame_000162.jpg,drinking,0,0.311158,0.51331,0.194076,0.55915
frame_000163.jpg,drinking,0,0.310707,0.512964,0.19402,0.559842
frame_000164.jpg,drinking,0,0.310256,0.512609,0.193987,0.560553
frame_000165.jpg,drinking,0,0.309811,0.512263,0.193942,0.561245
frame_000166.jpg,drinking,0,0.30936,0.511917,0.193909,0.561937
frame_000167.jpg,drinking,0,0.308903,0.511561,0.193864,0.562648
frame_000168.jpg,drinking,0,0.308458,0.511215,0.19382,0.56334
frame_000169.jpg,drinking,0,0.308007,0.51086,0.193786,0.564051
frame_000170.jpg,drinking,0,0.307556,0.510514,0.193753,0.564743
frame_000171.jpg,drinking,0,0.307105,0.510158,0.193697,0.565455
frame_000172.jpg,drinking,0,0.306654,0.509812,0.193664,0.566146
frame_000173.jpg,drinking,0,0.306208,0.509457,0.193619,0.566858
frame_000174.jpg,drinking,0,0.305752,0.509111,0.193575,0.567549
frame_000175.jpg,drinking,0,0.305301,0.508765,0.193541,0.568241
frame_000176.jpg,drinking,0,0.304855,0.508409,0.193497,0.568953
frame_000177.jpg,drinking,0,0.304404,0.508063,0.193463,0.569644
frame_000178.jpg,drinking,0,0.303953,0.507708,0.193408,0.570356
frame_000179.jpg,drinking,0,0.303502,0.507362,0.193374,0.571047
frame_000180.jpg,drinking,0,0.303051,0.507006,0.193341,0.571759
frame_000181.jpg,drinking,0,0.302606,0.50666,0.193296,0.572451
frame_000182.jpg,drinking,0,0.302149,0.506304,0.193252,0.573162
frame_000183.jpg,drinking,0,0.301704,0.505958,0.193207,0.573854
frame_000184.jpg,drinking,0,0.301253,0.505613,0.193174,0.574545
frame_000185.jpg,drinking,0,0.300796,0.505257,0.193129,0.575257
frame_000186.jpg,drinking,0,0.300351,0.504911,0.193085,0.575949
frame_000187.jpg,drinking,0,0.2999,0.504555,0.193051,0.57666
frame_000188.jpg,drinking,0,0.299454,0.504209,0.193007,0.577352
frame_000189.jpg,drinking,0,0.298998,0.503854,0.192962,0.578063
frame_000190.jpg,drinking,0,0.298547,0.503508,0.192929,0.578755
frame_000191.jpg,drinking,0,0.298101,0.503162,0.192884,0.579447
frame_000192.jpg,drinking,0,0.29765,0.502806,0.192851,0.580158
frame_000193.jpg,drinking,0,0.297194,0.50246,0.192806,0.58085
frame_000194.jpg,drinking,0,0.296748,0.502105,0.192762,0.581561
frame_000195.jpg,drinking,0,0.296297,0.501759,0.192728,0.582253
frame_000196.jpg,drinking,0,0.295852,0.501403,0.192684,0.582964
frame_000197.jpg,drinking,0,0.295395,0.501057,0.192639,0.583656
frame_000198.jpg,drinking,0,0.294944,0.500702,0.192606,0.584368
frame_000199.jpg,drinking,0,0.294499,0.500356,0.192561,0.585059
frame_000200.jpg,drinking,0,0.294042,0.50001,0.192517,0.585751
frame_000201.jpg,drinking,0,0.293597,0.499654,0.192472,0.586462
frame_000202.jpg,drinking,0,0.293146,0.499308,0.192439,0.587154
frame_000203.jpg,drinking,0,0.292695,0.498953,0.192405,0.587866
frame_000204.jpg,drinking,0,0.292244,0.498607,0.19235,0.588557
frame_000205.jpg,drinking,0,0.291793,0.498251,0.192316,0.589269
frame_000206.jpg,drinking,0,0.291347,0.497905,0.192272,0.58996
frame_000207.jpg,drinking,0,0.290896,0.497549,0.192238,0.590672
frame_000208.jpg,drinking,0,0.29044,0.497204,0.192194,0.591364
frame_000209.jpg,drinking,0,0.289994,0.496858,0.192149,0.592055
frame_000210.jpg,drinking,0,0.289543,0.496502,0.192116,0.592767
frame_000211.jpg,drinking,0,0.289092,0.496156,0.19206,0.593458
frame_000212.jpg,drinking,0,0.288641,0.4958,0.192027,0.59417
frame_000213.jpg,drinking,0,0.28819,0.495455,0.191993,0.594862
frame_000214.jpg,drinking,0,0.287745,0.495099,0.191949,0.595573
frame_000215.jpg,drinking,0,0.287288,0.494753,0.191904,0.596265
frame_000216.jpg,drinking,0,0.286843,0.494397,0.19186,0.596976
frame_000217.jpg,drinking,0,0.286392,0.494051,0.191826,0.597668
frame_000218.jpg,drinking,0,0.285941,0.493706,0.191793,0.59836
frame_000219.jpg,drinking,0,0.28549,0.49335,0.191737,0.599071
frame_000220.jpg,drinking,0,0.285039,0.493004,0.191704,0.599763
frame_000221.jpg,drinking,0,0.284588,0.492648,0.19167,0.600474
frame_000222.jpg,drinking,0,0.284143,0.492302,0.191626,0.601166
frame_000223.jpg,drinking,0,0.283686,0.491947,0.191581,0.601877
frame_000224.jpg,drinking,0,0.283241,0.491601,0.191537,0.602569
frame_000225.jpg,drinking,0,0.28279,0.491245,0.191503,0.603281
frame_000226.jpg,drinking,0,0.282333,0.490899,0.191459,0.603972
frame_000227.jpg,drinking,0,0.281888,0.490553,0.191414,0.604664
frame_000228.jpg,drinking,0,0.281437,0.490198,0.191381,0.605375
frame_000229.jpg,drinking,0,0.280991,0.489852,0.191336,0.606067
frame_000230.jpg,drinking,0,0.280535,0.489496,0.191292,0.606779
frame_000231.jpg,drinking,0,0.280084,0.48915,0.191258,0.60747
frame_000232.jpg,drinking,0,0.279638,0.488794,0.191214,0.608182
frame_000233.jpg,drinking,0,0.279187,0.488449,0.19118,0.608874
frame_000234.jpg,drinking,0,0.278736,0.488093,0.191125,0.609585
frame_000235.jpg,drinking,0,0.278285,0.487747,0.191091,0.610277
frame_000236.jpg,drinking,0,0.278497,0.487549,0.191091,0.610277
frame_000237.jpg,drinking,0,0.278697,0.487352,0.191091,0.610277
frame_000238.jpg,drinking,0,0.278909,0.487154,0.191091,0.610277
frame_000239.jpg,drinking,0,0.27912,0.486957,0.191091,0.610277
frame_000240.jpg,drinking,0,0.279321,0.486739,0.191091,0.610277
frame_000241.jpg,drinking,0,0.279532,0.486542,0.191091,0.610277
frame_000242.jpg,drinking,0,0.279744,0.486344,0.191091,0.610277
frame_000243.jpg,drinking,0,0.279944,0.486146,0.191091,0.610277
frame_000244.jpg,drinking,0,0.280156,0.485949,0.191091,0.610277
frame_000245.jpg,drinking,0,0.280367,0.485751,0.191091,0.610277
frame_000246.jpg,drinking,0,0.280568,0.485553,0.191091,0.610277
frame_000247.jpg,drinking,0,0.28078,0.485356,0.191091,0.610277
frame_000248.jpg,drinking,0,0.280991,0.485158,0.191091,0.610277
frame_000249.jpg,drinking,0,0.281192,0.484951,0.191091,0.610257
frame_000250.jpg,drinking,0,0.281403,0.484743,0.191091,0.610277
frame_000251.jpg,drinking,0,0.281609,0.484545,0.191102,0.610277
frame_000252.jpg,drinking,0,0.281815,0.484348,0.191091,0.610277
frame_000253.jpg,drinking,0,0.282027,0.48415,0.191091,0.610277
frame_000254.jpg,drinking,0,0.282227,0.483953,0.191091,0.610277
frame_000255.jpg,drinking,0,0.282439,0.483755,0.191091,0.610277
frame_000256.jpg,drinking,0,0.28265,0.483557,0.191091,0.610277
frame_000257.jpg,drinking,0,0.282851,0.48336,0.191091,0.610277
frame_000258.jpg,drinking,0,0.283062,0.483162,0.191091,0.610277
frame_000259.jpg,drinking,0,0.283274,0.482945,0.191091,0.610277
frame_000260.jpg,drinking,0,0.283474,0.482747,0.191091,0.610277
frame_000261.jpg,drinking,0,0.283686,0.482549,0.191091,0.610277
frame_000262.jpg,drinking,0,0.283898,0.482352,0.191091,0.610277
frame_000263.jpg,drinking,0,0.284098,0.482154,0.191091,0.610277
frame_000264.jpg,drinking,0,0.28431,0.481957,0.191091,0.610277
frame_000265.jpg,drinking,0,0.284521,0.481759,0.191091,0.610277
frame_000266.jpg,drinking,0,0.284722,0.481561,0.191091,0.610277
frame_000267.jpg,drinking,0,0.284933,0.481364,0.191091,0.610277
frame_000268.jpg,drinking,0,0.285145,0.481146,0.191091,0.610277
frame_000269.jpg,drinking,0,0.285345,0.480949,0.191091,0.610277
frame_000270.jpg,drinking,0,0.285557,0.480751,0.191091,0.610277
frame_000271.jpg,drinking,0,0.285768,0.480553,0.191091,0.610277
frame_000272.jpg,drinking,0,0.285969,0.480356,0.191091,0.610277
frame_000273.jpg,drinking,0,0.28618,0.480158,0.191091,0.610277
frame_000274.jpg,drinking,0,0.286392,0.47996,0.191091,0.610277
frame_000275.jpg,drinking,0,0.286592,0.479763,0.191091,0.610277
frame_000276.jpg,drinking,0,0.286804,0.479565,0.191091,0.610277
frame_000277.jpg,drinking,0,0.287016,0.479368,0.191091,0.610277
frame_000278.jpg,drinking,0,0.287216,0.47915,0.191091,0.610277
frame_000279.jpg,drinking,0,0.287428,0.478953,0.191091,0.610277
frame_000280.jpg,drinking,0,0.287639,0.478755,0.191091,0.610277
frame_000281.jpg,drinking,0,0.28784,0.478557,0.191091,0.610277
frame_000282.jpg,drinking,0,0.288051,0.47836,0.191091,0.610277
frame_000283.jpg,drinking,0,0.288263,0.478162,0.191091,0.610277
frame_000284.jpg,drinking,0,0.288463,0.477964,0.191091,0.610277
frame_000285.jpg,drinking,0,0.288675,0.477767,0.191091,0.610277
frame_000286.jpg,drinking,0,0.288886,0.477569,0.191091,0.610277
frame_000287.jpg,drinking,0,0.289087,0.477352,0.191091,0.610277
frame_000288.jpg,drinking,0,0.289298,0.477154,0.191091,0.610277
frame_000289.jpg,drinking,0,0.289504,0.476957,0.191102,0.610277
frame_000290.jpg,drinking,0,0.28971,0.476759,0.191091,0.610277
frame_000291.jpg,drinking,0,0.289922,0.476561,0.191091,0.610277
frame_000292.jpg,drinking,0,0.290122,0.476364,0.191091,0.610277
frame_000293.jpg,drinking,0,0.290334,0.476166,0.191091,0.610277
frame_000294.jpg,drinking,0,0.290546,0.475968,0.191091,0.610277
frame_000295.jpg,drinking,0,0.290746,0.475771,0.191091,0.610277
frame_000296.jpg,drinking,0,0.290958,0.475573,0.191091,0.610277
frame_000297.jpg,drinking,0,0.291169,0.475356,0.191091,0.610277
frame_000298.jpg,drinking,0,0.29137,0.475158,0.191091,0.610277
frame_000299.jpg,drinking,0,0.291581,0.47496,0.191091,0.610277
frame_000300.jpg,drinking,0,0.291793,0.474763,0.191091,0.610277
frame_000301.jpg,drinking,0,0.291993,0.474565,0.191091,0.610277
frame_000302.jpg,drinking,0,0.292205,0.474368,0.191091,0.610277
frame_000303.jpg,drinking,0,0.292416,0.47417,0.191091,0.610277
frame_000304.jpg,drinking,0,0.292617,0.473972,0.191091,0.610277
frame_000305.jpg,drinking,0,0.292829,0.473775,0.191091,0.610277
frame_000306.jpg,drinking,0,0.29304,0.473557,0.191091,0.610277
frame_000307.jpg,drinking,0,0.293241,0.47336,0.191091,0.610277
frame_000308.jpg,drinking,0,0.293452,0.473162,0.191091,0.610277
frame_000309.jpg,drinking,0,0.293664,0.472964,0.191091,0.610277
frame_000310.jpg,drinking,0,0.293864,0.472767,0.191091,0.610277
frame_000311.jpg,drinking,0,0.294076,0.472569,0.191091,0.610277
frame_000312.jpg,drinking,0,0.294287,0.472372,0.191091,0.610277
frame_000313.jpg,drinking,0,0.294488,0.472174,0.191091,0.610277
frame_000314.jpg,drinking,0,0.294699,0.471976,0.191091,0.610277
frame_000315.jpg,drinking,0,0.294911,0.471769,0.191091,0.610257
frame_000316.jpg,drinking,0,0.295111,0.471561,0.191091,0.610277
frame_000317.jpg,drinking,0,0.295323,0.471364,0.191091,0.610277
frame_000318.jpg,drinking,0,0.295535,0.471166,0.191091,0.610277
frame_000319.jpg,drinking,0,0.295735,0.470968,0.191091,0.610277
frame_000320.jpg,drinking,0,0.295947,0.470771,0.191091,0.610277
frame_000321.jpg,drinking,0,0.296158,0.470573,0.191091,0.610277
frame_000322.jpg,drinking,0,0.296359,0.470375,0.191091,0.610277
frame_000323.jpg,drinking,0,0.29657,0.470178,0.191091,0.610277
frame_000324.jpg,drinking,0,0.296782,0.46998,0.191091,0.610277
frame_000325.jpg,drinking,0,0.296982,0.469763,0.191091,0.610277
frame_000326.jpg,drinking,0,0.297194,0.469565,0.191091,0.610277
frame_000327.jpg,drinking,0,0.2974,0.469368,0.191102,0.610277
frame_000328.jpg,drinking,0,0.297606,0.46917,0.191091,0.610277
frame_000329.jpg,drinking,0,0.297817,0.468972,0.191091,0.610277
frame_000330.jpg,drinking,0,0.298018,0.468775,0.191091,0.610277
frame_000331.jpg,drinking,0,0.298229,0.468577,0.191091,0.610277
frame_000332.jpg,drinking,0,0.298441,0.468379,0.191091,0.610277
frame_000333.jpg,drinking,0,0.298641,0.468182,0.191091,0.610277
frame_000334.jpg,drinking,0,0.298853,0.467964,0.191091,0.610277
frame_000335.jpg,drinking,0,0.299065,0.467767,0.191091,0.610277
frame_000336.jpg,drinking,0,0.299265,0.467569,0.191091,0.610277
frame_000337.jpg,drinking,0,0.299477,0.467372,0.191091,0.610277
frame_000338.jpg,drinking,0,0.299688,0.467174,0.191091,0.610277
frame_000339.jpg,drinking,0,0.299889,0.466976,0.191091,0.610277
frame_000340.jpg,drinking,0,0.3001,0.466779,0.191091,0.610277
frame_000341.jpg,drinking,0,0.300312,0.466581,0.191091,0.610277
frame_000342.jpg,drinking,0,0.300122,0.465791,0.191091,0.610277
frame_000343.jpg,drinking,0,0.299944,0.465,0.191091,0.610277
frame_000344.jpg,drinking,0,0.299755,0.464229,0.191091,0.610277
frame_000345.jpg,drinking,0,0.299577,0.463439,0.191091,0.610277
frame_000346.jpg,drinking,0,0.299388,0.462648,0.191091,0.610277
frame_000347.jpg,drinking,0,0.299209,0.461868,0.191091,0.610257
frame_000348.jpg,drinking,0,0.29902,0.461087,0.191091,0.610277
frame_000349.jpg,drinking,0,0.298842,0.460296,0.191091,0.610277
frame_000350.jpg,drinking,0,0.298653,0.459506,0.191091,0.610277
frame_000351.jpg,drinking,0,0.298474,0.458735,0.191091,0.610277
frame_000352.jpg,drinking,0,0.298285,0.457945,0.191091,0.610277
frame_000353.jpg,drinking,0,0.298107,0.457154,0.191091,0.610277
frame_000354.jpg,drinking,0,0.297918,0.456383,0.191091,0.610277
frame_000355.jpg,drinking,0,0.297739,0.455593,0.191091,0.610277
frame_000356.jpg,drinking,0,0.297556,0.454802,0.191102,0.610277
frame_000357.jpg,drinking,0,0.297372,0.454012,0.191091,0.610277
frame_000358.jpg,drinking,0,0.297194,0.453241,0.191091,0.610277
frame_000359.jpg,drinking,0,0.297004,0.452451,0.191091,0.610277
frame_000360.jpg,drinking,0,0.296826,0.45166,0.191091,0.610277
frame_000361.jpg,drinking,0,0.296637,0.450889,0.191091,0.610277
frame_000362.jpg,drinking,0,0.296459,0.450099,0.191091,0.610277
frame_000363.jpg,drinking,0,0.296269,0.449308,0.191091,0.610277
frame_000364.jpg,drinking,0,0.296091,0.448528,0.191091,0.610257
frame_000365.jpg,drinking,0,0.295902,0.447747,0.191091,0.610277
frame_000366.jpg,drinking,0,0.295724,0.446957,0.191091,0.610277
frame_000367.jpg,drinking,0,0.295535,0.446166,0.191091,0.610277
frame_000368.jpg,drinking,0,0.295356,0.445395,0.191091,0.610277
frame_000369.jpg,drinking,0,0.295167,0.444605,0.191091,0.610277
frame_000370.jpg,drinking,0,0.294989,0.443814,0.191091,0.610277
frame_000371.jpg,drinking,0,0.2948,0.443043,0.191091,0.610277
frame_000372.jpg,drinking,0,0.294621,0.442253,0.191091,0.610277
frame_000373.jpg,drinking,0,0.294432,0.441462,0.191091,0.610277
frame_000374.jpg,drinking,0,0.294254,0.440672,0.191091,0.610277
frame_000375.jpg,drinking,0,0.294065,0.439901,0.191091,0.610277
frame_000376.jpg,drinking,0,0.293886,0.439111,0.191091,0.610277
frame_000377.jpg,drinking,0,0.293697,0.43832,0.191091,0.610277
frame_000378.jpg,drinking,0,0.293519,0.437549,0.191091,0.610277
frame_000379.jpg,drinking,0,0.29333,0.436759,0.191091,0.610277
frame_000380.jpg,drinking,0,0.293151,0.435968,0.191091,0.610277
frame_000381.jpg,drinking,0,0.292962,0.435188,0.191091,0.610257
frame_000382.jpg,drinking,0,0.292784,0.434407,0.191091,0.610277
frame_000383.jpg,drinking,0,0.2926,0.433617,0.191102,0.610277
frame_000384.jpg,drinking,0,0.292416,0.432826,0.191091,0.610277
frame_000385.jpg,drinking,0,0.292233,0.432055,0.191102,0.610277
frame_000386.jpg,drinking,0,0.292049,0.431265,0.191091,0.610277
frame_000387.jpg,drinking,0,0.291871,0.430474,0.191091,0.610277
frame_000388.jpg,drinking,0,0.291682,0.429704,0.191091,0.610277
frame_000389.jpg,drinking,0,0.291503,0.428913,0.191091,0.610277
frame_000390.jpg,drinking,0,0.291314,0.428123,0.191091,0.610277
frame_000391.jpg,drinking,0,0.291136,0.427332,0.191091,0.610277
frame_000392.jpg,drinking,0,0.290947,0.426561,0.191091,0.610277
frame_000393.jpg,drinking,0,0.290768,0.425771,0.191091,0.610277
frame_000394.jpg,drinking,0,0.290579,0.42498,0.191091,0.610277
frame_000395.jpg,drinking,0,0.290401,0.424209,0.191091,0.610277
frame_000396.jpg,drinking,0,0.290212,0.423419,0.191091,0.610277
frame_000397.jpg,drinking,0,0.290033,0.422628,0.191091,0.610277
frame_000398.jpg,drinking,0,0.289844,0.421838,0.191091,0.610277
frame_000399.jpg,drinking,0,0.289666,0.421067,0.191091,0.610277
frame_000400.jpg,drinking,0,0.289477,0.420277,0.191091,0.610277
frame_000401.jpg,drinking,0,0.289298,0.419486,0.191091,0.610277
frame_000402.jpg,drinking,0,0.289109,0.418715,0.191091,0.610277
frame_000403.jpg,drinking,0,0.288931,0.417925,0.191091,0.610277
frame_000404.jpg,drinking,0,0.288742,0.417134,0.191091,0.610277
frame_000405.jpg,drinking,0,0.288563,0.416364,0.191091,0.610277
frame_000406.jpg,drinking,0,0.288374,0.415573,0.191091,0.610277
