frame_name,label,class_id,x_center,y_center,width,height
frame_000279.jpg,grassing,0,0.362222,0.495791,0.693062,0.987787
frame_000076.jpg,grassing,0,0.464967,0.499911,0.621292,0.989545
frame_000322.jpg,grassing,0,0.347517,0.494921,0.683987,0.987431
frame_000297.jpg,grassing,0,0.352311,0.495425,0.689900,0.987648
frame_000017.jpg,grassing,0,0.460969,0.501117,0.557862,0.990059
frame_000252.jpg,grassing,0,0.396464,0.496334,0.694555,0.988043
frame_000242.jpg,grassing,0,0.409148,0.496542,0.695111,0.988103
frame_000273.jpg,grassing,0,0.369827,0.495909,0.693396,0.987866
frame_000067.jpg,grassing,0,0.461771,0.500089,0.606236,0.989625
frame_000395.jpg,grassing,0,0.333513,0.493439,0.666737,0.986798
frame_000337.jpg,grassing,0,0.344633,0.494615,0.680445,0.987292
frame_000351.jpg,grassing,0,0.341954,0.494328,0.677138,0.987194
frame_000104.jpg,grassing,0,0.458536,0.499338,0.635334,0.989308
frame_000328.jpg,grassing,0,0.346364,0.494792,0.682572,0.987372
frame_000093.jpg,grassing,0,0.461063,0.499565,0.629811,0.989407
frame_000295.jpg,grassing,0,0.352695,0.495464,0.690379,0.987648
frame_000324.jpg,grassing,0,0.347127,0.494872,0.683519,0.987411
frame_000028.jpg,grassing,0,0.455997,0.500889,0.557806,0.989960
frame_000116.jpg,grassing,0,0.455774,0.499101,0.641347,0.989190
frame_000277.jpg,grassing,0,0.364755,0.495830,0.693185,0.987826
frame_000018.jpg,grassing,0,0.460518,0.501087,0.557851,0.990040
frame_000111.jpg,grassing,0,0.456921,0.499200,0.638853,0.989229
frame_000319.jpg,grassing,0,0.348085,0.494970,0.684699,0.987451
frame_000229.jpg,grassing,0,0.425640,0.496798,0.695824,0.988221
frame_000089.jpg,grassing,0,0.461977,0.499654,0.627806,0.989427
frame_000245.jpg,grassing,0,0.405345,0.496482,0.694944,0.988103
frame_000222.jpg,grassing,0,0.431398,0.496947,0.694532,0.988281
frame_000392.jpg,grassing,0,0.334087,0.493488,0.667439,0.986818
frame_000272.jpg,grassing,0,0.371102,0.495929,0.693452,0.987866
frame_000037.jpg,grassing,0,0.451921,0.500711,0.557762,0.989881
frame_000078.jpg,grassing,0,0.464510,0.499881,0.622294,0.989526
frame_000035.jpg,grassing,0,0.452823,0.500741,0.557762,0.989901
frame_000265.jpg,grassing,0,0.379978,0.496077,0.693831,0.987925
frame_000062.jpg,grassing,0,0.459994,0.500198,0.597873,0.989684
frame_000010.jpg,grassing,0,0.464137,0.501255,0.557895,0.990099
frame_000158.jpg,grassing,0,0.446114,0.498251,0.662428,0.988834
frame_000001.jpg,grassing,0,0.468213,0.501433,0.557940,0.990178
frame_000102.jpg,grassing,0,0.458992,0.499387,0.634332,0.989328
frame_000083.jpg,grassing,0,0.463357,0.499763,0.624800,0.989486
frame_000384.jpg,grassing,0,0.335624,0.493656,0.669332,0.986877
frame_000197.jpg,grassing,0,0.437149,0.497451,0.681982,0.988498
frame_000282.jpg,grassing,0,0.358413,0.495721,0.692906,0.987767
frame_000099.jpg,grassing,0,0.459683,0.499447,0.632817,0.989328
frame_000298.jpg,grassing,0,0.352116,0.495405,0.689666,0.987648
frame_000174.jpg,grassing,0,0.442439,0.497925,0.670445,0.988696
frame_000232.jpg,grassing,0,0.421832,0.496749,0.695646,0.988202
frame_000000.jpg,grassing,0,0.468664,0.501462,0.557951,0.990198
frame_000333.jpg,grassing,0,0.345406,0.494694,0.681392,0.987332
frame_000032.jpg,grassing,0,0.454182,0.500810,0.557784,0.989921
frame_000266.jpg,grassing,0,0.378708,0.496047,0.693786,0.987905
frame_000040.jpg,grassing,0,0.452183,0.500642,0.561091,0.989862
frame_000325.jpg,grassing,0,0.346938,0.494852,0.683274,0.987411
frame_000141.jpg,grassing,0,0.450022,0.498587,0.653898,0.988992
frame_000184.jpg,grassing,0,0.440139,0.497727,0.675468,0.988617
frame_000156.jpg,grassing,0,0.446576,0.498281,0.661414,0.988854
frame_000027.jpg,grassing,0,0.456442,0.500909,0.557806,0.989960
frame_000127.jpg,grassing,0,0.453246,0.498883,0.646871,0.989111
frame_000043.jpg,grassing,0,0.453246,0.500583,0.566114,0.989822
frame_000354.jpg,grassing,0,0.341375,0.494269,0.676425,0.987154
frame_000061.jpg,grassing,0,0.459638,0.500217,0.596203,0.989684
frame_000329.jpg,grassing,0,0.346169,0.494773,0.682339,0.987372
frame_000054.jpg,grassing,0,0.457149,0.500356,0.584499,0.989723
frame_000385.jpg,grassing,0,0.335429,0.493636,0.669098,0.986877
frame_000281.jpg,grassing,0,0.359683,0.495751,0.692951,0.987787
frame_000221.jpg,grassing,0,0.431626,0.496966,0.694031,0.988281
frame_000380.jpg,grassing,0,0.336386,0.493735,0.670278,0.986917
frame_000226.jpg,grassing,0,0.429443,0.496868,0.695991,0.988241
frame_000212.jpg,grassing,0,0.433703,0.497154,0.689521,0.988379
frame_000369.jpg,grassing,0,0.338497,0.493962,0.672873,0.987016
frame_000366.jpg,grassing,0,0.339076,0.494022,0.673586,0.987055
frame_000187.jpg,grassing,0,0.439449,0.497658,0.676982,0.988597
frame_000036.jpg,grassing,0,0.452378,0.500731,0.557762,0.989881
frame_000064.jpg,grassing,0,0.460707,0.500158,0.601214,0.989644
frame_000133.jpg,grassing,0,0.451865,0.498755,0.649878,0.989051
frame_000201.jpg,grassing,0,0.436231,0.497372,0.683998,0.988458
frame_000318.jpg,grassing,0,0.348280,0.495000,0.684933,0.987470
frame_000146.jpg,grassing,0,0.448875,0.498488,0.656414,0.988953
frame_000274.jpg,grassing,0,0.368563,0.495889,0.693341,0.987826
frame_000377.jpg,grassing,0,0.336965,0.493794,0.670991,0.986957
frame_000056.jpg,grassing,0,0.457862,0.500316,0.587840,0.989723
frame_000085.jpg,grassing,0,0.462901,0.499733,0.625802,0.989466
frame_000181.jpg,grassing,0,0.440824,0.497777,0.673964,0.988636
frame_000140.jpg,grassing,0,0.450251,0.498607,0.653396,0.988992
frame_000065.jpg,grassing,0,0.461058,0.500138,0.602895,0.989644
frame_000110.jpg,grassing,0,0.457155,0.499229,0.638341,0.989249
frame_000326.jpg,grassing,0,0.346748,0.494842,0.683051,0.987391
frame_000011.jpg,grassing,0,0.463686,0.501235,0.557884,0.990099
frame_000211.jpg,grassing,0,0.433931,0.497174,0.689020,0.988379
frame_000160.jpg,grassing,0,0.445657,0.498202,0.663430,0.988814
frame_000012.jpg,grassing,0,0.463235,0.501215,0.557895,0.990099
frame_000264.jpg,grassing,0,0.381247,0.496097,0.693898,0.987925
frame_000086.jpg,grassing,0,0.462673,0.499713,0.626303,0.989466
frame_000292.jpg,grassing,0,0.353268,0.495524,0.691080,0.987688
frame_000029.jpg,grassing,0,0.455546,0.500870,0.557795,0.989960
frame_000063.jpg,grassing,0,0.460351,0.500178,0.599543,0.989644
frame_000334.jpg,grassing,0,0.345212,0.494674,0.681158,0.987332
frame_000254.jpg,grassing,0,0.393925,0.496294,0.694443,0.988004
frame_000321.jpg,grassing,0,0.347706,0.494941,0.684232,0.987431
frame_000313.jpg,grassing,0,0.349237,0.495099,0.686114,0.987510
frame_000113.jpg,grassing,0,0.456464,0.499160,0.639855,0.989229
frame_000020.jpg,grassing,0,0.459616,0.501047,0.557851,0.990040
frame_000258.jpg,grassing,0,0.388859,0.496215,0.694220,0.987964
frame_000161.jpg,grassing,0,0.445429,0.498182,0.663931,0.988814
frame_000006.jpg,grassing,0,0.465952,0.501334,0.557918,0.990138
frame_000234.jpg,grassing,0,0.419298,0.496700,0.695546,0.988182
frame_000042.jpg,grassing,0,0.452890,0.500603,0.564443,0.989822
frame_000082.jpg,grassing,0,0.463586,0.499792,0.624298,0.989506
frame_000108.jpg,grassing,0,0.457611,0.499259,0.637339,0.989269
frame_000331.jpg,grassing,0,0.345785,0.494723,0.681860,0.987352
frame_000120.jpg,grassing,0,0.454855,0.499012,0.643363,0.989170
frame_000283.jpg,grassing,0,0.357149,0.495702,0.692851,0.987767
frame_000096.jpg,grassing,0,0.460373,0.499506,0.631325,0.989368
frame_000044.jpg,grassing,0,0.453602,0.500563,0.567784,0.989822
frame_000243.jpg,grassing,0,0.407879,0.496522,0.695045,0.988103
frame_000183.jpg,grassing,0,0.440367,0.497737,0.674967,0.988636
frame_000224.jpg,grassing,0,0.430941,0.496907,0.695535,0.988281
frame_000092.jpg,grassing,0,0.461292,0.499585,0.629310,0.989407
frame_000081.jpg,grassing,0,0.463820,0.499812,0.623786,0.989506
frame_000215.jpg,grassing,0,0.433012,0.497085,0.691013,0.988360
frame_000290.jpg,grassing,0,0.353653,0.495563,0.691559,0.987688
frame_000257.jpg,grassing,0,0.390122,0.496235,0.694276,0.988004
frame_000370.jpg,grassing,0,0.338307,0.493943,0.672650,0.987016
frame_000379.jpg,grassing,0,0.336581,0.493765,0.670512,0.986937
frame_000101.jpg,grassing,0,0.459220,0.499407,0.633831,0.989328
frame_000038.jpg,grassing,0,0.451470,0.500682,0.557751,0.989862
frame_000159.jpg,grassing,0,0.445885,0.498231,0.662929,0.988834
frame_000345.jpg,grassing,0,0.343107,0.494447,0.678552,0.987233
frame_000253.jpg,grassing,0,0.395200,0.496324,0.694499,0.988024
frame_000383.jpg,grassing,0,0.335818,0.493676,0.669566,0.986917
frame_000190.jpg,grassing,0,0.438758,0.497599,0.678474,0.988557
frame_000317.jpg,grassing,0,0.348474,0.495020,0.685167,0.987470
frame_000145.jpg,grassing,0,0.449109,0.498508,0.655902,0.988953
frame_000344.jpg,grassing,0,0.343291,0.494466,0.678786,0.987233
frame_000189.jpg,grassing,0,0.438987,0.497619,0.677973,0.988557
frame_000288.jpg,grassing,0,0.354031,0.495603,0.692027,0.987727
frame_000058.jpg,grassing,0,0.458575,0.500277,0.591180,0.989684
frame_000114.jpg,grassing,0,0.456231,0.499140,0.640345,0.989229
frame_000131.jpg,grassing,0,0.452322,0.498804,0.648875,0.989071
frame_000374.jpg,grassing,0,0.337539,0.493864,0.671693,0.986976
frame_000294.jpg,grassing,0,0.352884,0.495484,0.690601,0.987688
frame_000206.jpg,grassing,0,0.435078,0.497273,0.686503,0.988419
frame_000299.jpg,grassing,0,0.351927,0.495375,0.689421,0.987628
frame_000148.jpg,grassing,0,0.448413,0.498449,0.657405,0.988913
frame_000142.jpg,grassing,0,0.449794,0.498577,0.654399,0.988972
frame_000119.jpg,grassing,0,0.455084,0.499042,0.642862,0.989190
frame_000371.jpg,grassing,0,0.338118,0.493923,0.672405,0.987016
frame_000293.jpg,grassing,0,0.353073,0.495504,0.690846,0.987688
frame_000192.jpg,grassing,0,0.438296,0.497559,0.679488,0.988557
frame_000150.jpg,grassing,0,0.447957,0.498409,0.658408,0.988913
frame_000048.jpg,grassing,0,0.455022,0.500484,0.574477,0.989783
frame_000059.jpg,grassing,0,0.458925,0.500257,0.592862,0.989684
frame_000271.jpg,grassing,0,0.372366,0.495949,0.693508,0.987866
frame_000152.jpg,grassing,0,0.447494,0.498370,0.659421,0.988874
frame_000073.jpg,grassing,0,0.463903,0.499980,0.616269,0.989565
frame_000213.jpg,grassing,0,0.433469,0.497125,0.690011,0.988360
frame_000177.jpg,grassing,0,0.441748,0.497856,0.671960,0.988676
frame_000117.jpg,grassing,0,0.455540,0.499081,0.641860,0.989190
frame_000091.jpg,grassing,0,0.461520,0.499605,0.628808,0.989407
frame_000239.jpg,grassing,0,0.412957,0.496601,0.695267,0.988142
frame_000341.jpg,grassing,0,0.343870,0.494526,0.679499,0.987273
frame_000327.jpg,grassing,0,0.346559,0.494812,0.682806,0.987372
frame_000347.jpg,grassing,0,0.342717,0.494417,0.678085,0.987213
frame_000259.jpg,grassing,0,0.387584,0.496196,0.694165,0.987964
frame_000004.jpg,grassing,0,0.466849,0.501374,0.557929,0.990178
frame_000361.jpg,grassing,0,0.340033,0.494121,0.674766,0.987095
frame_000047.jpg,grassing,0,0.454666,0.500504,0.572806,0.989783
frame_000286.jpg,grassing,0,0.354415,0.495642,0.692506,0.987727
frame_000185.jpg,grassing,0,0.439911,0.497698,0.675969,0.988597
frame_000387.jpg,grassing,0,0.335045,0.493597,0.668619,0.986877
frame_000263.jpg,grassing,0,0.382511,0.496117,0.693953,0.987925
frame_000003.jpg,grassing,0,0.467305,0.501393,0.557929,0.990178
frame_000072.jpg,grassing,0,0.463547,0.499990,0.614599,0.989585
frame_000382.jpg,grassing,0,0.336008,0.493696,0.669811,0.986917
frame_000339.jpg,grassing,0,0.344254,0.494565,0.679978,0.987273
frame_000200.jpg,grassing,0,0.436459,0.497401,0.683497,0.988478
frame_000143.jpg,grassing,0,0.449566,0.498557,0.654900,0.988972
frame_000057.jpg,grassing,0,0.458218,0.500306,0.589510,0.989704
frame_000301.jpg,grassing,0,0.351537,0.495346,0.688953,0.987609
frame_000225.jpg,grassing,0,0.430713,0.496877,0.696036,0.988261
frame_000137.jpg,grassing,0,0.450947,0.498676,0.651893,0.989012
frame_000088.jpg,grassing,0,0.462210,0.499664,0.627316,0.989447
frame_000388.jpg,grassing,0,0.334855,0.493567,0.668396,0.986858
frame_000071.jpg,grassing,0,0.463190,0.500010,0.612929,0.989585
frame_000034.jpg,grassing,0,0.453280,0.500761,0.557762,0.989901
frame_000191.jpg,grassing,0,0.438530,0.497579,0.678976,0.988557
frame_000077.jpg,grassing,0,0.464738,0.499891,0.621793,0.989545
frame_000109.jpg,grassing,0,0.457383,0.499239,0.637840,0.989269
frame_000217.jpg,grassing,0,0.432550,0.497045,0.692027,0.988320
frame_000289.jpg,grassing,0,0.353847,0.495583,0.691793,0.987727
frame_000340.jpg,grassing,0,0.344065,0.494545,0.679733,0.987273
frame_000365.jpg,grassing,0,0.339265,0.494042,0.673831,0.987055
frame_000162.jpg,grassing,0,0.445200,0.498162,0.664432,0.988814
frame_000309.jpg,grassing,0,0.350006,0.495178,0.687071,0.987549
frame_000070.jpg,grassing,0,0.462840,0.500040,0.611247,0.989605
frame_000188.jpg,grassing,0,0.439215,0.497638,0.677472,0.988597
frame_000335.jpg,grassing,0,0.345022,0.494644,0.680913,0.987312
frame_000357.jpg,grassing,0,0.340802,0.494200,0.675724,0.987134
frame_000362.jpg,grassing,0,0.339839,0.494101,0.674532,0.987095
frame_000305.jpg,grassing,0,0.350774,0.495267,0.688007,0.987569
frame_000246.jpg,grassing,0,0.404076,0.496453,0.694878,0.988083
frame_000009.jpg,grassing,0,0.464594,0.501265,0.557895,0.990119
frame_000220.jpg,grassing,0,0.431865,0.496986,0.693530,0.988320
frame_000144.jpg,grassing,0,0.449337,0.498528,0.655401,0.988953
frame_000373.jpg,grassing,0,0.337734,0.493874,0.671927,0.986996
frame_000302.jpg,grassing,0,0.351353,0.495326,0.688719,0.987609
frame_000359.jpg,grassing,0,0.340418,0.494170,0.675245,0.987115
frame_000204.jpg,grassing,0,0.435540,0.497312,0.685512,0.988458
frame_000368.jpg,grassing,0,0.338692,0.493972,0.673107,0.987036
frame_000021.jpg,grassing,0,0.459165,0.501038,0.557840,0.990020
frame_000049.jpg,grassing,0,0.455379,0.500464,0.576147,0.989783
frame_000198.jpg,grassing,0,0.436915,0.497431,0.682494,0.988498
frame_000304.jpg,grassing,0,0.350963,0.495277,0.688252,0.987589
frame_000310.jpg,grassing,0,0.349816,0.495158,0.686826,0.987549
frame_000346.jpg,grassing,0,0.342912,0.494427,0.678318,0.987233
frame_000053.jpg,grassing,0,0.456793,0.500385,0.582829,0.989743
frame_000249.jpg,grassing,0,0.400267,0.496403,0.694722,0.988063
frame_000015.jpg,grassing,0,0.461876,0.501156,0.557873,0.990059
frame_000352.jpg,grassing,0,0.341759,0.494298,0.676904,0.987174
frame_000084.jpg,grassing,0,0.463129,0.499753,0.625301,0.989466
frame_000199.jpg,grassing,0,0.436687,0.497411,0.682996,0.988498
frame_000231.jpg,grassing,0,0.423101,0.496759,0.695713,0.988221
frame_000123.jpg,grassing,0,0.454159,0.498962,0.644866,0.989150
frame_000024.jpg,grassing,0,0.457806,0.500968,0.557817,0.990000
frame_000168.jpg,grassing,0,0.443820,0.498043,0.667439,0.988735
frame_000208.jpg,grassing,0,0.434621,0.497233,0.687506,0.988419
frame_000209.jpg,grassing,0,0.434393,0.497204,0.688007,0.988399
frame_000132.jpg,grassing,0,0.452094,0.498775,0.649376,0.989051
frame_000275.jpg,grassing,0,0.367294,0.495870,0.693296,0.987826
frame_000241.jpg,grassing,0,0.410418,0.496561,0.695156,0.988142
frame_000151.jpg,grassing,0,0.447728,0.498389,0.658909,0.988913
frame_000342.jpg,grassing,0,0.343675,0.494516,0.679265,0.987253
frame_000227.jpg,grassing,0,0.428174,0.496848,0.695924,0.988241
frame_000251.jpg,grassing,0,0.397734,0.496354,0.694599,0.988043
frame_000172.jpg,grassing,0,0.442895,0.497955,0.669443,0.988715
frame_000276.jpg,grassing,0,0.366024,0.495850,0.693229,0.987826
frame_000014.jpg,grassing,0,0.462333,0.501166,0.557873,0.990079
frame_000157.jpg,grassing,0,0.446347,0.498261,0.661915,0.988854
frame_000360.jpg,grassing,0,0.340223,0.494140,0.675011,0.987095
frame_000180.jpg,grassing,0,0.441058,0.497806,0.673452,0.988656
frame_000391.jpg,grassing,0,0.334282,0.493518,0.667673,0.986838
frame_000166.jpg,grassing,0,0.444276,0.498083,0.666437,0.988775
frame_000149.jpg,grassing,0,0.448185,0.498429,0.657906,0.988913
frame_000308.jpg,grassing,0,0.350200,0.495198,0.687305,0.987549
frame_000303.jpg,grassing,0,0.351158,0.495296,0.688486,0.987589
frame_000270.jpg,grassing,0,0.373630,0.495968,0.693563,0.987866
frame_000349.jpg,grassing,0,0.342333,0.494368,0.677606,0.987194
frame_000136.jpg,grassing,0,0.451175,0.498696,0.651392,0.989012
frame_000240.jpg,grassing,0,0.411682,0.496581,0.695212,0.988142
frame_000203.jpg,grassing,0,0.435774,0.497332,0.685000,0.988458
frame_000031.jpg,grassing,0,0.454638,0.500830,0.557784,0.989921
frame_000164.jpg,grassing,0,0.444733,0.498123,0.665434,0.988775
frame_000367.jpg,grassing,0,0.338881,0.494002,0.673352,0.987055
frame_000285.jpg,grassing,0,0.354610,0.495672,0.692739,0.987747
frame_000023.jpg,grassing,0,0.458257,0.500988,0.557829,0.990000
frame_000250.jpg,grassing,0,0.399003,0.496374,0.694666,0.988043
frame_000268.jpg,grassing,0,0.376169,0.496018,0.693675,0.987885
frame_000397.jpg,grassing,0,0.333129,0.493389,0.666258,0.986779
frame_000393.jpg,grassing,0,0.333892,0.493468,0.667205,0.986818
frame_000320.jpg,grassing,0,0.347901,0.494951,0.684465,0.987451
frame_000135.jpg,grassing,0,0.451403,0.498715,0.650891,0.989051
frame_000269.jpg,grassing,0,0.374905,0.495998,0.693619,0.987885
frame_000375.jpg,grassing,0,0.337344,0.493844,0.671459,0.986976
frame_000244.jpg,grassing,0,0.406615,0.496502,0.694989,0.988103
frame_000372.jpg,grassing,0,0.337923,0.493893,0.672171,0.986996
frame_000280.jpg,grassing,0,0.360952,0.495771,0.693018,0.987787
frame_000176.jpg,grassing,0,0.441977,0.497875,0.671459,0.988676
frame_000394.jpg,grassing,0,0.333708,0.493449,0.666971,0.986818
frame_000124.jpg,grassing,0,0.453931,0.498933,0.645367,0.989130
frame_000256.jpg,grassing,0,0.391392,0.496255,0.694343,0.988004
frame_000097.jpg,grassing,0,0.460139,0.499486,0.631815,0.989368
frame_000363.jpg,grassing,0,0.339655,0.494091,0.674298,0.987075
frame_000312.jpg,grassing,0,0.349432,0.495119,0.686347,0.987510
frame_000171.jpg,grassing,0,0.443129,0.497984,0.668953,0.988735
frame_000094.jpg,grassing,0,0.460830,0.499555,0.630323,0.989387
frame_000019.jpg,grassing,0,0.460067,0.501067,0.557840,0.990040
frame_000311.jpg,grassing,0,0.349621,0.495138,0.686592,0.987510
frame_000381.jpg,grassing,0,0.336197,0.493715,0.670033,0.986917
frame_000163.jpg,grassing,0,0.444961,0.498152,0.664933,0.988794
frame_000007.jpg,grassing,0,0.465496,0.501314,0.557918,0.990138
frame_000087.jpg,grassing,0,0.462444,0.499684,0.626804,0.989447
frame_000052.jpg,grassing,0,0.456448,0.500405,0.581158,0.989743
frame_000068.jpg,grassing,0,0.462127,0.500079,0.607906,0.989605
frame_000306.jpg,grassing,0,0.350579,0.495247,0.687773,0.987569
frame_000284.jpg,grassing,0,0.355874,0.495692,0.692795,0.987747
frame_000022.jpg,grassing,0,0.458708,0.501008,0.557840,0.990000
frame_000195.jpg,grassing,0,0.437611,0.497500,0.680991,0.988518
frame_000248.jpg,grassing,0,0.401542,0.496423,0.694777,0.988063
frame_000348.jpg,grassing,0,0.342528,0.494387,0.677840,0.987194
frame_000075.jpg,grassing,0,0.464616,0.499931,0.619610,0.989545
frame_000390.jpg,grassing,0,0.334471,0.493538,0.667918,0.986838
frame_000350.jpg,grassing,0,0.342144,0.494348,0.677361,0.987194
frame_000051.jpg,grassing,0,0.456091,0.500415,0.579488,0.989763
frame_000095.jpg,grassing,0,0.460601,0.499526,0.630824,0.989368
frame_000291.jpg,grassing,0,0.353458,0.495543,0.691325,0.987688
frame_000030.jpg,grassing,0,0.455089,0.500840,0.557795,0.989941
frame_000126.jpg,grassing,0,0.453474,0.498903,0.646370,0.989111
frame_000025.jpg,grassing,0,0.457350,0.500949,0.557817,0.990000
frame_000355.jpg,grassing,0,0.341186,0.494249,0.676180,0.987154
frame_000130.jpg,grassing,0,0.452550,0.498814,0.648374,0.989091
frame_000134.jpg,grassing,0,0.451631,0.498735,0.650390,0.989051
frame_000090.jpg,grassing,0,0.461748,0.499634,0.628307,0.989427
frame_000098.jpg,grassing,0,0.459911,0.499466,0.632316,0.989368
frame_000041.jpg,grassing,0,0.452539,0.500623,0.562762,0.989862
frame_000389.jpg,grassing,0,0.334666,0.493547,0.668151,0.986858
frame_000267.jpg,grassing,0,0.377444,0.496028,0.693731,0.987905
frame_000074.jpg,grassing,0,0.464259,0.499960,0.617940,0.989565
frame_000139.jpg,grassing,0,0.450484,0.498636,0.652884,0.989012
frame_000230.jpg,grassing,0,0.424371,0.496779,0.695757,0.988221
frame_000125.jpg,grassing,0,0.453703,0.498913,0.645869,0.989130
frame_000155.jpg,grassing,0,0.446804,0.498310,0.660913,0.988874
frame_000315.jpg,grassing,0,0.348859,0.495049,0.685646,0.987490
frame_000100.jpg,grassing,0,0.459449,0.499427,0.633330,0.989328
frame_000016.jpg,grassing,0,0.461425,0.501136,0.557862,0.990059
frame_000167.jpg,grassing,0,0.444048,0.498063,0.666938,0.988775
frame_000080.jpg,grassing,0,0.464053,0.499832,0.623296,0.989506
frame_000169.jpg,grassing,0,0.443586,0.498024,0.667951,0.988735
frame_000205.jpg,grassing,0,0.435306,0.497292,0.686002,0.988419
frame_000175.jpg,grassing,0,0.442205,0.497905,0.670958,0.988696
frame_000005.jpg,grassing,0,0.466403,0.501354,0.557929,0.990138
frame_000235.jpg,grassing,0,0.418023,0.496680,0.695490,0.988182
frame_000103.jpg,grassing,0,0.458764,0.499358,0.634833,0.989308
frame_000060.jpg,grassing,0,0.459282,0.500237,0.594532,0.989684
frame_000055.jpg,grassing,0,0.457506,0.500336,0.586169,0.989723
frame_000336.jpg,grassing,0,0.344827,0.494625,0.680679,0.987312
frame_000147.jpg,grassing,0,0.448641,0.498478,0.656904,0.988933
frame_000196.jpg,grassing,0,0.437383,0.497480,0.681492,0.988518
